No,date,Fa1,Fa2,Fa3,Fa5,Fa6,Fa7,Formula Additive 1,Concentration Additive 1,Formula Additive 2,Concentration Additive 2,Formula Additive 3,Concentration Additive 3,Formula SAM 1,Concentration SAM 1,Formula SAM 2,Concentration SAM 2,Formula SAM 3,Concentration SAM 3,Spin Coating Speed SAM,Spin Coating Time SAM,Annealed Temperature SAM,Annealed Time SAM,Spin Coating Speed PVK 1,Spin Coating Time PVK 1,Spin Coating Speed PVK 2,Spin Coating Time PVK 2,Antisolvent Dropping Timing,Antisolvent Volume,Annealed Temperature PVK,Annealed Time PVK,Formula Passivator 1,Concentration Passivator 1,Formula Passivator 2,Concentration Passivator 2,Formula Passivator 3,Concentration Passivator 3,Formula Passivator 4,Concentration Passivator 4,Spin Coating Speed Passivator,Spin Coating Time Passivator,Passivator Dropping Timing,Passivator Volume,Annealed Temperature Passivator,Annealed Time Passivator,FF,FF_pred
38646.0,20250328.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.066,6.0,0.066,5.0,0.198,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,12.0,4.5,0.0,0.0,0.0,0.0,4000.0,30.0,10.0,100.0,100.0,3.0,80.8394,82.343315
24254.0,20241230.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,10.0,0.141428571,1.0,0.188571429,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0383,69.422264
2028.0,20240920.0,0.1,0.0,0.9,2.85,0.15,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,120.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.924,79.067986
34087.0,20250118.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,35.0,15.0,200.0,110.0,15.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,32.0,9.0,140.0,105.0,2.0,66.371,70.9542
30481.0,20250224.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,14.0,0.2475,1.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,12.0,4800.0,40.0,10.0,200.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8861,71.09962
20793.0,20241220.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.5,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1069,71.00332
21632.0,20241221.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,13.0,0.2475,1.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6407,74.33255
23166.0,20241226.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,10.0,0.165,6.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.851,73.646225
19851.0,20241217.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,14.0,0.165,1.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6722,72.38476
30278.0,20250224.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.22,6.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4461,73.90342
24247.0,20241230.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,10.0,0.11,1.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0722,71.59706
35476.0,20250228.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,14.0,0.2475,1.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,12.0,5026.0,40.0,10.0,200.0,110.0,25.0,9.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,14.0,120.0,100.0,5.0,75.5129,76.13687
28287.0,20250217.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,10.0,4900.0,30.0,8.0,200.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6344,75.39068
19679.0,20241217.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,13.0,0.2475,11.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5035,69.49856
37994.0,20250325.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,8.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,5000.0,31.0,10.0,120.0,100.0,5.0,78.6443,78.417
33409.0,20250114.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,14.0,0.0825,6.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,5000.0,30.0,6.0,160.0,110.0,30.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,13.0,100.0,110.0,4.0,73.7585,74.79258
18737.0,20241213.0,0.05,0.1,0.85,3.0,0.0,1.73,4.0,0.7,2.0,9.0,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.7536,70.251396
28947.0,20250218.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,4.0,3.0,12.0,0.0,0.0,11.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,8.0,180.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0937,73.42056
26455.0,20250107.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,10.0,0.132,11.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,10.0,5900.0,40.0,10.0,180.0,105.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0988,75.32128
25980.0,20250106.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,9.0,0.2475,1.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,12.0,5400.0,30.0,6.0,230.0,105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7007,66.14709
40890.0,20250411.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,0.5,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,3.0,0.5,1.0,2.0,4900.0,30.0,8.0,130.0,100.0,5.0,84.869,83.32306
21273.0,20241221.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,10.0,0.0825,1.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5435,75.52772
36991.0,20250319.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.165,6.0,0.11,7.0,0.055,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,6.0,81.9566,81.84664
15414.0,20241204.0,0.05,0.16,0.79,2.9,0.1,1.73,5.0,2.0,0.0,0.0,0.0,0.0,9.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.746,71.69992
11624.0,20241127.0,0.1,0.0,0.9,2.8,0.2,7.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,12.0,240.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.315,70.936005
12204.0,20241128.0,0.05,0.1,0.85,2.85,0.15,1.65,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,10.0,160.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.321,80.23216
3227.0,20240926.0,0.15,0.2,0.65,2.75,0.25,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,120.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.444,75.55003
31081.0,20250227.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,13.0,0.11,11.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,10.0,4996.0,30.0,7.0,199.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8694,75.75722
38810.0,20250331.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,12.0,4.5,0.0,0.0,0.0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,80.7918,82.24996
22018.0,20241223.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,10.0,0.2475,6.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9291,71.24225
23170.0,20241226.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,10.0,0.0825,7.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4893,72.83403
31789.0,20250305.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.8,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4900.0,35.0,10.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2274,75.663284
46040.0,20250611.0,0.05,0.05,0.9,3.0,0.0,1.5,2.0,14.6,5.0,0.517,0.0,0.0,5.0,0.33,0.0,0.0,0.0,0.0,3000.0,30.0,100.0,10.0,1000.0,10.0,5000.0,40.0,10.0,160.0,120.0,13.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,30.0,8.0,130.0,100.0,10.0,82.8357,80.23467
23403.0,20241227.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,9.0,0.132,9.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3121,74.069984
18335.0,20241212.0,0.1,0.0,0.9,2.8,0.2,1.5,3.0,12.5,0.0,0.0,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.51,71.19874
23719.0,20241227.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.5,0.0,0.0,10.0,0.198,1.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.3485,70.69244
7123.0,20241024.0,0.1,0.0,0.9,2.85,0.15,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,150.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.599,73.25736
42328.0,20250425.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,1.0,10.0,0.165,6.0,0.11,6.0,0.055,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,4900.0,31.0,14.0,120.0,100.0,5.0,81.1021,82.48618
34231.0,20250119.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,35.0,15.0,200.0,110.0,15.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,35.0,12.0,100.0,100.0,4.0,73.0825,72.914635
40930.0,20250411.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,0.5,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,4900.0,31.0,7.0,130.0,100.0,5.0,83.8631,83.38992
19384.0,20241216.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9945,70.508606
14799.0,20241204.0,0.1,0.0,0.9,2.8,0.2,1.5,5.0,3.0,0.0,0.0,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.675,70.786285
27847.0,20250113.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,14.0,0.0825,6.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,5000.0,35.0,8.0,160.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7816,72.99424
30140.0,20250224.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,10.0,0.11,6.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,10.0,4650.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.1381,73.307686
27302.0,20250109.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,10.0,0.198,11.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,190.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3479,73.47231
6019.0,20241019.0,0.05,0.16,0.79,2.9,0.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,120.0,110.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.218,72.19402
25142.0,20250103.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,10.0,0.165,1.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,10.0,5200.0,40.0,5.0,220.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7866,76.00078
7904.0,20241119.0,0.15,0.15,0.7,2.85,0.15,1.3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,12.0,160.0,100.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.352,77.572
29127.0,20250219.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.165,6.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4800.0,35.0,10.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5625,75.209114
27814.0,20250113.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,10.0,0.198,11.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,190.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0175,70.50624
38187.0,20250326.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.165,6.0,0.11,3.0,0.055,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,14.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,30.0,6.0,130.0,100.0,5.0,83.5898,83.41779
39142.0,20250401.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,1.0,2.5,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,82.5088,82.762474
36386.0,20250314.0,0.05,0.15,0.8,3.0,0.0,1.53,2.0,10.0,5.0,0.4,0.0,0.0,1.0,0.2475,10.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,38.0,9.0,200.0,105.0,20.0,9.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,80.2789,78.24889
23760.0,20241227.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.5,0.0,0.0,10.0,0.11,1.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.152,71.27302
36270.0,20250314.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,82.7013,79.97769
38485.0,20250327.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,5.0,2.0,11.0,4.5,0.0,0.0,0.0,0.0,4000.0,30.0,10.0,100.0,100.0,3.0,77.9727,79.33727
26233.0,20250106.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,9.0,0.165,6.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,15.0,5000.0,30.0,7.0,230.0,105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0465,74.606895
38429.0,20250327.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,2.0,1.5,12.0,4.5,0.0,0.0,0.0,0.0,4900.0,31.0,14.0,120.0,100.0,5.0,64.2951,69.726654
40801.0,20250411.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,3.0,0.5,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,3.0,0.5,0.0,0.0,5000.0,33.0,9.0,110.0,100.0,6.0,78.8019,82.14377
41147.0,20250415.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,0.25,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,5000.0,30.0,8.0,130.0,100.0,5.0,82.9087,82.96489
21312.0,20241221.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,9.0,0.0825,11.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4208,74.562546
42418.0,20250425.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,1.0,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,5100.0,30.0,7.0,130.0,100.0,5.0,81.4057,81.463524
40665.0,20250410.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,4.0,0.5,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,3.0,0.5,0.0,0.0,4900.0,31.0,7.0,130.0,100.0,5.0,83.7357,83.641045
15268.0,20241204.0,0.05,0.16,0.79,2.9,0.1,1.73,5.0,3.0,0.0,0.0,0.0,0.0,11.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.842,69.80303
35093.0,20250213.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,14.0,0.2475,4.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,15.0,200.0,100.0,20.0,11.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,30.0,10.0,120.0,110.0,5.0,71.4984,72.084274
6555.0,20241019.0,0.15,0.25,0.6,2.85,0.15,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,15.0,120.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.255,69.70465
30159.0,20250224.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,9.0,0.132,6.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,10.0,4850.0,35.0,9.0,220.0,115.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.573,74.52138
