No,date,rank,Formula PVK,Concentration PVK,Formula Additive 1,Concentration Additive 1,Formula Additive 2,Concentration Additive 2,Formula Additive 3,Concentration Additive 3,Formula SAM 1,Concentration SAM 1,Formula SAM 2,Concentration SAM 2,Formula SAM 3,Concentration SAM 3,Spin Coating Speed SAM,Spin Coating Time SAM,Annealed Temperature SAM,Annealed Time SAM,Spin Coating Speed PVK 1,Spin Coating Time PVK 1,Spin Coating Speed PVK 2,Spin Coating Time PVK 2,Antisolvent Dropping Timing,Antisolvent Volume,Annealed Temperature PVK,Annealed Time PVK,Formula Passivator 1,Concentration Passivator 1,Formula Passivator 2,Concentration Passivator 2,Formula Passivator 3,Concentration Passivator 3,Formula Passivator 4,Concentration Passivator 4,Spin Coating Speed Passivator,Spin Coating Time Passivator,Passivator Dropping Timing,Passivator Volume,Annealed Temperature Passivator,Annealed Time Passivator,PCE,FF,Voc,Jsc,Product,Channel,From,upload_time
25508,20250104,51,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PEAI,0.8,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,1000,10,4000,35,10,220,100,30,,,,,,,,,,,,,,,18.4199,75.5147,1.06105,22.9889,6377,CH4,v1,
25510,20250104,51,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PEAI,0.8,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,1500,30,5000,28,12,160,100,15,,,,,,,,,,,,,,,17.0968,82.7761,0.904467,22.8359,6378,CH2,v1,
25513,20250104,51,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PEAI,0.8,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,1000,10,5000,40,10,200,110,20,,,,,,,,,,,,,,,19.9335,75.4401,1.12336,23.5214,6379,CH1,v1,
25520,20250104,51,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PEAI,0.8,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,2000,10,5000,30,5,250,100,30,,,,,,,,,,,,,,,18.3227,68.9638,1.12459,23.6251,6380,CH4,v1,
25524,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.141,2PACz,0.189,,,,,,,1600,10,5000,40,9,200,115,20,,,,,,,,,,,,,,,10.9931,53.3188,1.12133,18.3868,6381,CH4,v1,
25528,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.141,2PACz,0.189,,,,,,,1800,15,5400,25,7,230,110,25,,,,,,,,,,,,,,,10.9099,50.1166,1.08686,20.0293,6382,CH4,v1,
25530,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.141,2PACz,0.189,,,,,,,1000,10,5200,30,6,180,105,15,,,,,,,,,,,,,,,12.3468,61.7614,0.959999,20.8241,6383,CH2,v1,
25543,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.198,2PACz,0.132,,,,,,,1300,12,5000,28,7,190,105,25,,,,,,,,,,,,,,,11.7449,51.2822,1.12759,20.311,6386,CH3,v1,
25545,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.198,2PACz,0.132,,,,,,,1400,10,5200,25,6,200,110,15,,,,,,,,,,,,,,,16.045,58.1494,1.11728,24.6964,6387,CH1,v1,
25549,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.198,2PACz,0.132,,,,,,,1500,15,5500,30,10,220,105,30,,,,,,,,,,,,,,,14.4626,54.0146,1.12925,23.7107,6388,CH1,v1,
25553,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.198,2PACz,0.132,,,,,,,1000,10,6000,35,8,260,110,20,,,,,,,,,,,,,,,14.9818,58.8607,1.10215,23.0939,6389,CH1,v1,
25558,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.198,2PACz,0.132,,,,,,,2000,12,4800,25,9,210,115,15,,,,,,,,,,,,,,,15.7162,59.0143,1.12013,23.7752,6390,CH2,v1,
25561,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.198,2PACz,0.132,,,,,,,1800,10,5400,28,6,190,100,25,,,,,,,,,,,,,,,14.9883,54.7661,1.10432,24.7825,6391,CH1,v1,
25567,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.198,2PACz,0.132,,,,,,,1300,12,5700,30,7,250,110,30,,,,,,,,,,,,,,,16.8975,62.3747,1.11253,24.3502,6392,CH3,v1,
25570,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.198,2PACz,0.132,,,,,,,1000,12,5000,40,5,200,105,15,,,,,,,,,,,,,,,16.0256,61.204,1.08485,24.1361,6393,CH2,v1,
25577,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.198,2PACz,0.132,,,,,,,1600,15,5800,25,8,240,110,25,,,,,,,,,,,,,,,16.9414,61.2452,1.08684,25.4514,6395,CH1,v1,
25581,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.198,2PACz,0.132,,,,,,,1400,10,5400,32,9,230,105,15,,,,,,,,,,,,,,,14.5976,56.0029,1.08617,23.998,6396,CH1,v1,
25590,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,MeO-2PACz,0.11,DMACPA,0.22,,,,,,,1300,12,5400,25,7,180,105,15,,,,,,,,,,,,,,,18.8302,70.6882,1.07209,24.8472,6398,CH2,v1,
25594,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,MeO-2PACz,0.11,DMACPA,0.22,,,,,,,1500,10,4800,30,10,210,110,25,,,,,,,,,,,,,,,19.6128,73.5305,1.05942,25.177,6399,CH2,v1,
25599,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,MeO-2PACz,0.11,DMACPA,0.22,,,,,,,1000,15,5500,28,6,160,105,30,,,,,,,,,,,,,,,19.387,73.8548,1.05236,24.944,6400,CH3,v1,
25602,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,MeO-2PACz,0.11,DMACPA,0.22,,,,,,,1400,10,6000,35,9,220,110,20,,,,,,,,,,,,,,,19.781,74.1566,1.0536,25.3176,6401,CH2,v1,
25607,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,MeO-2PACz,0.11,DMACPA,0.22,,,,,,,2000,12,5200,25,5,250,115,15,,,,,,,,,,,,,,,19.0244,70.5407,1.07152,25.1692,6402,CH3,v1,
25610,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,MeO-2PACz,0.11,DMACPA,0.22,,,,,,,1800,10,5600,32,8,200,100,30,,,,,,,,,,,,,,,19.5089,72.9881,1.07394,24.8886,6403,CH2,v1,
25617,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,MeO-2PACz,0.11,DMACPA,0.22,,,,,,,1200,10,4800,40,6,190,105,25,,,,,,,,,,,,,,,19.5026,73.2985,1.06864,24.8982,6405,CH1,v1,
25622,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,MeO-2PACz,0.11,DMACPA,0.22,,,,,,,1600,15,5000,30,9,180,100,20,,,,,,,,,,,,,,,17.4733,66.9985,1.08314,24.0782,6406,CH2,v1,
25628,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,MeO-2PACz,0.11,DMACPA,0.22,,,,,,,1300,10,5400,35,12,200,110,15,,,,,,,,,,,,,,,18.9237,72.7187,1.06838,24.3576,6407,CH4,v1,
25630,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,MeO-2PACz,0.11,DMACPA,0.22,,,,,,,1000,10,5700,25,5,230,105,20,,,,,,,,,,,,,,,19.5851,77.3928,1.02926,24.5867,6408,CH2,v1,
25634,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1200,10,4800,30,5,260,100,20,,,,,,,,,,,,,,,16.5805,66.495,1.07344,23.229,6409,CH2,v1,
25637,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1400,12,5000,25,7,180,105,15,,,,,,,,,,,,,,,18.9701,69.4767,1.08799,25.0961,6410,CH1,v1,
25644,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1500,10,5300,28,9,200,110,25,,,,,,,,,,,,,,,18.6956,69.3933,1.08511,24.8284,6411,CH4,v1,
25648,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,15,5600,32,6,220,105,30,,,,,,,,,,,,,,,18.7028,69.7242,1.07933,24.8524,6412,CH4,v1,
25650,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1800,10,5800,35,5,190,110,20,,,,,,,,,,,,,,,17.8195,67.1165,1.06866,24.8442,6413,CH2,v1,
25656,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1300,12,4700,25,8,210,115,15,,,,,,,,,,,,,,,15.6819,62.0091,1.05603,23.9478,6414,CH4,v1,
25657,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,2000,10,5200,30,10,250,100,25,,,,,,,,,,,,,,,17.1491,68.025,1.06563,23.6574,6415,CH1,v1,
25662,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1450,10,5900,28,12,270,110,30,,,,,,,,,,,,,,,19.0398,70.3747,1.06782,25.3367,6416,CH2,v1,
25667,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1100,10,6000,35,7,180,105,20,,,,,,,,,,,,,,,18.2809,71.2506,1.05853,24.2386,6417,CH3,v1,
25669,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1100,12,5500,40,5,260,100,15,,,,,,,,,,,,,,,16.9206,67.7806,1.06153,23.5169,6418,CH1,v1,
25674,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1500,10,4800,28,6,240,110,25,,,,,,,,,,,,,,,18.8375,70.7989,1.0732,24.7924,6419,CH2,v1,
25677,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1250,15,5000,25,9,230,105,30,,,,,,,,,,,,,,,18.1899,68.4778,1.07733,24.6565,6420,CH1,v1,
25685,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,1400,10,5200,25,7,180,105,15,,,,,,,,,,,,,,,12.6489,50.8416,1.0819,22.9956,6422,CH1,v1,
25692,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,1500,12,5500,28,9,200,110,25,,,,,,,,,,,,,,,14.0308,55.1136,1.06797,23.8377,6423,CH4,v1,
25694,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,1000,15,6000,35,6,220,105,30,,,,,,,,,,,,,,,17.2106,64.8017,1.09156,24.3311,6424,CH2,v1,
25699,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,1800,10,5600,30,10,190,110,20,,,,,,,,,,,,,,,14.4903,55.5434,1.08192,24.113,6425,CH3,v1,
25704,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,1300,12,4700,25,5,210,115,15,,,,,,,,,,,,,,,15.5969,56.6136,1.08174,25.468,6426,CH4,v1,
25705,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,2000,10,5000,32,8,250,100,25,,,,,,,,,,,,,,,15.1726,60.0008,1.09331,23.1292,6427,CH1,v1,
25710,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,1450,10,5800,28,12,170,110,30,,,,,,,,,,,,,,,15.9493,59.8794,1.08506,24.5476,6428,CH2,v1,
25717,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,2100,12,5300,40,9,260,100,15,,,,,,,,,,,,,,,12.3631,53.7374,1.0814,21.2746,6430,CH1,v1,
25721,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,1750,10,4800,25,7,240,110,25,,,,,,,,,,,,,,,15.2835,59.6688,1.09593,23.3718,6431,CH1,v1,
25727,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.132,2PACz,0.198,,,,,,,1250,15,5000,30,5,230,105,30,,,,,,,,,,,,,,,16.0263,61.5523,1.10145,23.6387,6432,CH3,v1,
25731,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.141,2PACz,0.189,,,,,,,1400,10,5600,25,6,190,115,20,,,,,,,,,,,,,,,16.0787,63.3646,1.12349,22.5857,6433,CH3,v1,
25737,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.141,2PACz,0.189,,,,,,,1300,10,5400,28,5,170,110,30,,,,,,,,,,,,,,,15.7181,55.9915,1.12918,24.8607,6435,CH1,v1,
25743,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.141,2PACz,0.189,,,,,,,1200,12,5800,35,12,250,105,15,,,,,,,,,,,,,,,12.4633,54.3731,1.11634,20.5329,6436,CH3,v1,
25750,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.141,2PACz,0.189,,,,,,,1500,12,5200,28,7,200,105,25,,,,,,,,,,,,,,,14.8003,55.1788,1.12153,23.916,6438,CH2,v1,
25753,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.141,2PACz,0.189,,,,,,,1000,10,5000,35,9,220,110,15,,,,,,,,,,,,,,,16.7915,62.5184,1.10431,24.3214,6439,CH1,v1,
25759,20250105,52,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,PMACl,0.72,PSP,2.3,,,Me-4PACz,0.141,2PACz,0.189,,,,,,,1000,15,6000,30,10,260,105,30,,,,,,,,,,,,,,,12.5729,51.1497,1.13683,21.6219,6440,CH3,v1,
25766,20250106,53,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,Me-2PACz,0.165,DMACPA,0.165,,,,,,,1100,10,4800,30,5,180,100,20,,,,,,,,,,,,,,,18.9497,73.3017,1.08557,23.8139,6442,CH2,v1,
25770,20250106,53,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,Me-2PACz,0.165,DMACPA,0.165,,,,,,,1300,12,5200,25,7,190,105,15,,,,,,,,,,,,,,,16.8521,72.2893,1.0634,21.922,6443,CH2,v1,
25778,20250106,53,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,Me-2PACz,0.165,DMACPA,0.165,,,,,,,1000,10,4700,35,6,200,105,20,,,,,,,,,,,,,,,19.3623,74.0307,1.08529,24.099,6445,CH2,v1,
25790,20250106,53,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,Me-2PACz,0.165,DMACPA,0.165,,,,,,,1200,12,5400,40,5,190,100,15,,,,,,,,,,,,,,,18.999,75.774,1.07748,23.2704,6448,CH2,v1,
25794,20250106,53,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,Me-2PACz,0.083,py3,0.248,,,,,,,1100,10,4800,30,5,180,100,20,,,,,,,,,,,,,,,18.8986,75.0864,1.09518,22.9817,6449,CH2,v1,
25802,20250106,53,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,Me-2PACz,0.083,py3,0.248,,,,,,,1300,10,5200,25,7,190,105,15,,,,,,,,,,,,,,,18.9515,74.5628,1.05756,24.0334,6451,CH2,v1,
25814,20250106,53,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,Me-2PACz,0.083,py3,0.248,,,,,,,1000,12,5500,28,9,200,110,25,,,,,,,,,,,,,,,18.8879,70.5592,1.07238,24.962,6454,CH2,v1,
25823,20250106,53,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,Me-2PACz,0.083,py3,0.248,,,,,,,1500,15,5700,35,6,220,105,30,,,,,,,,,,,,,,,20.6699,75.9217,1.07763,25.2641,6456,CH3,v1,
